DimItemDWK,ItemID,ItemName,ItemDescription,SKU,ItemType,ItemCost,ItemPrice,IsCurrent,DeletedRecordFlag,DWStartDate,DWEndDate
3974,1815,UNDEF-BE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4025,4328,PST_AB_0,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4049,3733,ESN33-SG,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4188,1766,IE-UY,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4231,1678,RC-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4233,1679,Z-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4234,1680,E-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4235,1681,ES-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4310,1767,SS-UY,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4362,1685,EZ-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4363,1686,ESSS-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4364,1687,ESSP-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4365,1688,I-FR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4711,1876,Z-DK,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4712,1877,ES-DK,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4723,1779,EX-PH,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4826,1920,Z-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4843,3763,ZRL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5084,1854,RCND-BE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5085,1855,E2-BE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5182,1623,RC-DE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5183,1624,ES-DE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5292,1878,O-DK,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5293,1879,OS-DK,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5304,1922,O-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5305,1923,I-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5306,1924,OS-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5307,1925,ES-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5308,1926,ER-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5325,1731,Z-MX,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5339,3746,UNDEF_MY,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5342,3750,IS,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5344,3752,NR,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5349,1898,UNDEF-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5402,3745,ZP-SG,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5412,1927,EZ-NL,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5472,1768,UNDEF_HK,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5564,1702,NA-AU,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5568,1532,UNDEF-GB,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5569,1540,E-GB,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5608,1842,ER-BE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5609,1843,O-BE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5610,1827,E-BE,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5621,1710,E-UY,,,Sales Tax Item,,0,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
114,-1060,ND_KINDRED,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
146,-522,AR_CLAY CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
379,-2333,IL_URBANA,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
444,-2090,IL_MELROSE PARK,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
538,-510,AR_ASHLEY CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
548,-1012,ND_DRAYTON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
648,-526,AR_FRANKLIN CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
951,-410,AR_AMITY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1026,-2265,IL_QUINCY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1034,-534,AR_CALHOUN CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1074,-2103,IL_PLAINFIELD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1085,-346,AR_HOT SPRINGS NATIONAL PARK,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1105,-428,AR_GLENWOOD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1133,-2104,IL_ROMEOVILLE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1180,-2447,IL_FULTON CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1244,-2450,IL_BOONE CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1247,-2453,IL_KNOX CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1263,-532,AR_DESHA CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1404,-225,AR_HIGHLAND,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1413,-2313,IL_GRANITE CITY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1414,-2314,IL_GRANITE-NAMEOKI BUS DIST,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1419,-2399,IL_DECATUR,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1442,-499,AR_PRAIRIE CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1444,-495,AR_CLARK CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1553,-2376,IL_RANTOUL,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1618,-2282,IL_BELLWOOD MANNHEIM RD BD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1654,-1004,ND_DICKINSON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1873,-1031,ND_STANLEY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2078,-1051,ND_FORMAN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2138,-295,AR_GURDON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2211,-324,AR_FORDYCE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2228,-336,AR_QUITMAN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2264,-982,ND_UNDERWOOD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2279,-1039,ND_MAPLETON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2303,-1251,CA_EKDX,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2304,-1252,CA_EMAR,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2310,-190,AR_BLEVINS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2311,-191,AR_BAUXITE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2317,-197,AR_MURFREESBORO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2410,-2274,IL_EAST DUNDEE CHRISTINA BD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2421,-2051,IL_BOLINGBROOK,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2546,-1065,ND_HAZEN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2627,-2300,IL_PEORIA,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2628,-2301,IL_PEORIA HEIGHTS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2670,-2278,IL_WEST DUNDEE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2718,-396,AR_POTTSVILLE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2719,-397,AR_RUSSELLVILLE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2722,-520,AR_COLUMBIA CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2742,-2206,IL_PEORIA HOSP IMP ZONE BD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2800,-2214,IL_JOHNSTON CITY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2900,-319,AR_JONESBORO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2939,-242,AR_WEST MEMPHIS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2956,-2141,IL_BELLWOOD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3027,-994,ND_MICHIGAN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3143,-2178,IL_EAST DUNDEE GATEWAY BD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3144,-2179,IL_MOUNT VERNON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3160,-2363,IL_BLOOMINGTON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3217,-359,AR_DANVILLE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3221,-399,AR_MAYNARD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3224,-400,AR_BALD KNOB,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3260,-947,ND_WISHEK,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3528,636,New York County,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3561,-536,AR_GARLAND CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3582,-2080,IL_CHAMPAIGN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3588,-2230,IL_EAST DUNDEE RTE 72 25 BD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3626,-945,ND_COOPERSTOWN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3655,-538,AR_NEWTON CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3739,-455,AR_PARIS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3845,-1399,CA_DEL REY OAKS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3846,-1400,CA_EL CERRITO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3847,-1401,CA_SALINAS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3945,-304,AR_GOSNELL,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3961,-957,ND_NORTHWOOD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3962,-214,AR_FAIRFIELD BAY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4345,-420,AR_HOT SPRINGS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4371,-518,AR_WHITE CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4379,-2400,IL_CARTERVILLE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4425,-466,AR_LITTLE ROCK,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4489,-2034,IL_EGDP,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4493,-2458,IL_PERRY CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4629,-419,AR_CHARLESTON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4720,-272,AR_HUNTINGTON,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4855,-991,ND_KILLDEER,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4909,-257,AR_NEWPORT,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4943,-1016,ND_MILNOR,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5080,-2413,IL_EAST DUNDEE,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5119,-2320,IL_EAST SAINT LOUIS,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5121,-2322,IL_NORMAL,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5186,-2379,IL_BELLWOOD ST CHARLES BD,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5229,-514,AR_HOT SPRING CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5239,-2302,IL_DU QUOIN,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5244,-2307,IL_NEW LENOX,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5298,-328,AR_GUY,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5473,-2439,IL_PIKE CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5498,-2486,IL_LOGAN CO,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5526,-954,ND_HETTINGER,,,Sales Tax Item,,1.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
346,-2060,IL_FREEPORT,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
437,-2083,IL_ASHBURN PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
440,-2086,IL_HEGEWISCH,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
443,-2089,IL_LOOP,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
445,-2091,IL_NILES,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
446,-2092,IL_OGDEN PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
448,-2094,IL_STOCK YARDS,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
746,-2244,IL_GARFIELD PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
747,-2245,IL_HYDE PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
775,-2128,IL_BENTON,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
802,-2250,IL_NORRIDGE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
804,-2252,IL_ROSEMONT,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
950,-508,AR_CLEVELAND CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1063,-2310,IL_COLLINSVILLE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1135,-2106,IL_COLLINSVILLE I-255 BD,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1353,-2258,IL_COLLINSVILLE FOURNIE LANE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1399,-220,AR_MARMADUKE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1411,-2311,IL_COLLINSVILLE CROSS N BD1,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1424,-2121,IL_GLENDALE HEIGHTS,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1486,-2242,IL_CHICAGO LAWN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1622,-2286,IL_HARWOOD HEIGHTS,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1623,-2287,IL_LAKEVIEW,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1821,-2153,IL_WICKER PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1829,-2161,IL_COLLINSVILLE NORTHEAST BD,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1831,-2163,IL_MOLINE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1892,-516,AR_SEBASTIAN CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1928,-2217,IL_ROCK ISLAND,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1974,-2338,IL_GRAND CROSSING,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1975,-2339,IL_HINSDALE_,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2114,-491,AR_WASHINGTON CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2184,-2501,IL_CHAMPAIGN CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2301,-1249,CA_EKDY,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2302,-1250,CA_EMBE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2336,-2383,IL_FORT DEARBORN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2339,-2386,IL_JEFFERSON,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2385,-2388,IL_LINCOLN PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2386,-2389,IL_LOGAN SQUARE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2388,-2391,IL_NORTH TOWN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2389,-2392,IL_NORTHTOWN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2500,-2140,IL_AMF OHARE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2505,-494,AR_BOONE CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2625,-2298,IL_SOUTH CHICAGO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2740,-2204,IL_ROSELAND,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2744,-2208,IL_AURORA,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2799,-2213,IL_HERRIN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2945,-2144,IL_CLEARING,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3117,-2346,IL_SKOKIE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3118,-2347,IL_STONE PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3388,-474,AR_MILLER CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3390,-476,AR_GRANT CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3460,-2296,IL_ROGERS PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3509,-527,AR_RANDOLPH CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3540,-2342,IL_MORGAN PARK,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3584,-2226,IL_CHICAGO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3590,-2471,IL_MACON CO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3627,-296,AR_TUCKERMAN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3635,-2172,IL_BENSENVILLE,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3638,-2175,IL_SESSER,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3686,-2186,IL_WAUKEGAN,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3720,-228,AR_EL DORADO,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3946,-305,AR_JOINER,,,Sales Tax Item,,1.25,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
